customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
1892,Allyson,Pinsent,Female,48,9/7/95,,Retail,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,2
614,Nonnah,Johns,Female,45,9/12/95,,Manufacturing,Mass Customer,N,1.00E+02,Yes,11
584,Fiona,Clines,Female,10,9/15/95,Tax Accountant,Manufacturing,Affluent Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,19
2364,Fielding,Linklater,Male,19,9/22/95,Speech Pathologist,n/a,Mass Customer,N,1.00E+02,Yes,13
1221,Byrom,Draisey,Male,75,9/25/95,VP Product Management,Health,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,14
2768,Forest,Knowling,Male,86,9/26/95,Executive Secretary,Manufacturing,Mass Customer,N,!@#$%^&*(),No,3
1775,Kimberly,Dishmon,Female,73,10/1/95,Actuary,Financial Services,Affluent Customer,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,No,3
2860,Charity,Robken,Female,13,10/2/95,Physical Therapy Assistant,n/a,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,1
833,Wadsworth,Hubane,Male,9,10/3/95,Safety Technician II,n/a,High Net Worth,N,â¦testâ§,Yes,4
3698,Devon,Baudic,Female,49,10/3/95,Geological Engineer,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,4
1066,Hailey,Ricciardi,Male,45,10/6/95,Recruiter,Telecommunications,High Net Worth,N,ï¼ï¼ï¼,No,12
1992,Shanta,Attrill,Female,28,10/21/95,Web Developer I,Manufacturing,Mass Customer,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,3
1841,Nathanial,D'Ambrogi,Male,63,10/22/95,Administrative Assistant III,Argiculture,Affluent Customer,N,<script>alert('hi')</script>,No,2
1344,Renelle,Tutin,Female,20,11/2/95,Tax Accountant,Manufacturing,Mass Customer,N,á ,No,4
3498,Lois,Abrahim,Female,28,11/2/95,,Manufacturing,Mass Customer,N,,No,5
3200,Marna,,Female,51,11/3/95,Environmental Tech,Manufacturing,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,1
3141,Esmaria,Kiernan,Female,92,11/4/95,Associate Professor,Retail,Mass Customer,N,ðµ ð ð ð,Yes,3
1462,Omero,Hauxley,Male,16,11/7/95,VP Accounting,Financial Services,Mass Customer,N,1-Feb,Yes,1
2221,Tye,Scottini,Male,80,11/7/95,General Manager,Argiculture,Affluent Customer,N,1,No,7
2394,Ferne,Reese,Female,31,11/12/95,GIS Technical Architect,n/a,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,7
1521,Pernell,Duffett,Male,49,11/13/95,Business Systems Development Analyst,Financial Services,Affluent Customer,N,',Yes,22
1574,Werner,Wall,Male,16,11/15/95,Database Administrator I,n/a,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,2
1570,Phil,Dodle,Female,70,11/20/95,Staff Accountant III,Entertainment,Mass Customer,N,-1.00E+02,No,17
1327,Sarita,Khosa,Female,57,11/25/95,Director of Sales,Property,Affluent Customer,N,ï»¿,No,6
434,Raff,Waadenburg,Male,93,12/1/95,,Financial Services,Mass Customer,N,1.00E+02,Yes,19
1470,Albie,Pach,Male,62,12/4/95,Senior Cost Accountant,Financial Services,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,8
3227,Costa,Sharpin,Male,37,12/6/95,,Manufacturing,Affluent Customer,N,1;DROP TABLE users,No,2
589,Duff,Anan,Male,76,12/7/95,Compensation Analyst,Financial Services,Mass Customer,N,ì¸ëë°í ë¥´,Yes,1
2468,Parker,Barenskie,Male,51,12/12/95,Marketing Assistant,Retail,High Net Worth,N,â°â´âµâââ,No,1
404,Sinclair,Sustins,Male,92,12/17/95,Geologist I,Financial Services,Affluent Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,4
3907,Adriana,Heam,Female,8,1/11/96,Technical Writer,n/a,High Net Worth,N,../../../../../../../../../../../etc/hosts,Yes,5
3854,Melody,Ivanilov,Female,47,1/16/96,VP Quality Control,Property,High Net Worth,N,testâ testâ«,Yes,2
934,Marcellus,Louisot,Male,76,1/22/96,Human Resources Manager,Manufacturing,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,6
3477,Jaquelin,Leek,Female,90,1/24/96,Senior Developer,Financial Services,Affluent Customer,N,-1.00E+02,Yes,7
3031,Diego,Bertelmot,Male,95,2/2/96,Staff Scientist,Health,Mass Customer,N,"''''""",Yes,5
3438,Gaylor,Carbry,Male,11,2/16/96,Project Manager,Manufacturing,Mass Customer,N,0/0,No,2
3619,Myranda,Cridland,Female,18,2/17/96,Administrative Assistant IV,n/a,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,Yes,1
1049,Fraser,Gaenor,Male,35,3/2/96,Software Consultant,Property,Mass Customer,N,"''''""",No,2
3384,Wesley,Nichols,Male,11,3/5/96,,n/a,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,6
3224,Darell,Mulqueeny,Female,67,3/12/96,Automation Specialist III,Manufacturing,Affluent Customer,N,ï½ï½¨(Â´âï½â©,No,3
2334,Zebulen,Hefford,Male,30,3/16/96,Food Chemist,Health,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,5
2370,Juliane,Calltone,Female,35,3/19/96,Analyst Programmer,Property,High Net Worth,N,â©testâ©,No,7
3886,Fidela,Haresign,Female,74,3/26/96,Recruiting Manager,Manufacturing,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,5
1820,Yard,Teeney,Male,12,4/2/96,Software Engineer II,IT,Affluent Customer,N,â¦testâ§,No,5
938,Corabelle,,Female,18,4/6/96,Technical Writer,Retail,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7
3593,Carry,Abercromby,Female,71,4/10/96,Legal Assistant,Retail,Mass Customer,N,testâ testâ«,No,5
469,Levi,Cartmell,Male,91,5/3/96,Actuary,Financial Services,High Net Worth,N,1.00E+02,Yes,3
3638,Fifi,Dorrins,Female,73,5/4/96,Associate Professor,Manufacturing,Mass Customer,N,â¡,No,6
827,Phillis,Rudwell,Female,90,5/7/96,,Health,Affluent Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,5
1409,Tiffi,Hartless,Female,69,5/7/96,Help Desk Technician,n/a,Mass Customer,N,null,No,4
2213,Jesse,Leyshon,Female,70,5/7/96,Legal Assistant,n/a,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,6
3399,Hillyer,Biddulph,Male,95,5/10/96,VP Accounting,Financial Services,Mass Customer,N,1;DROP TABLE users,No,2
213,Lockwood,Exroll,Male,13,5/14/96,Actuary,Financial Services,High Net Worth,N,ã,Yes,6
547,Andee,Robjant,Female,22,5/14/96,Sales Associate,Health,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,5
933,Melany,L'oiseau,Female,75,5/19/96,Help Desk Operator,Retail,Mass Customer,N,ã,Yes,5
2686,Cully,Takos,Male,63,5/21/96,Automation Specialist II,Financial Services,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,4
1191,Merrielle,Vegas,Female,20,5/22/96,Director of Sales,n/a,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,1
2248,Helsa,Grandisson,Female,33,5/23/96,Software Engineer I,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,1
1167,Elberta,Crickett,Female,20,6/3/96,Software Test Engineer III,Health,Mass Customer,N,âââ,No,4
1007,Cord,Warriner,Male,58,6/8/96,,Retail,Mass Customer,N,<script>alert('hi')</script>,No,5
1930,Ambrose,Bleasby,Male,27,6/14/96,Speech Pathologist,Manufacturing,High Net Worth,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,3
1447,Renaldo,Maudsley,Male,29,6/16/96,Civil Engineer,Manufacturing,Mass Customer,N,ð©ð½,No,4
514,Trent,,Male,9,6/20/96,Associate Professor,Financial Services,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,4
56,Reese,Ensor,Male,44,7/4/96,VP Sales,Property,Mass Customer,N,ã,Yes,4
698,Ellette,Fahy,Female,90,7/20/96,Human Resources Manager,Manufacturing,High Net Worth,N,($1.00),Yes,1
1083,Chadd,Fowlds,Male,46,8/7/96,VP Product Management,n/a,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,1
3431,York,Calbreath,Male,97,8/10/96,Community Outreach Specialist,Property,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,5
3525,Town,Yitzhakov,Male,55,8/16/96,Editor,n/a,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,2
3405,Gavra,Robez,Female,89,8/18/96,Project Manager,Financial Services,Mass Customer,N,,Yes,3
1253,Mahalia,,Female,81,8/19/96,Research Assistant I,Manufacturing,Mass Customer,N,1.00E+02,No,5
1631,Towny,Beebee,Male,11,9/3/96,Speech Pathologist,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,No,1
1093,Clarita,Penright,Female,63,9/13/96,Business Systems Development Analyst,n/a,Affluent Customer,N,00ËÆ$-,No,5
2802,Clem,Fosdick,Female,36,9/22/96,Programmer Analyst I,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,3
3862,Casey,Kett,Female,1,9/22/96,Structural Engineer,Health,Mass Customer,N,NULL,No,4
1997,Tedmund,Simonsson,Male,57,9/27/96,Structural Engineer,n/a,Mass Customer,N,<script>alert('hi')</script>,No,5
3045,Renato,Mungham,Male,52,10/2/96,Cost Accountant,Financial Services,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",Yes,2
3325,Sylas,,Male,80,10/8/96,Database Administrator IV,Manufacturing,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,1
3573,Mab,Dwyer,Female,68,10/16/96,Accounting Assistant I,Manufacturing,Mass Customer,N,-1.00E+02,Yes,3
2705,Madalena,MacCaughey,Female,11,10/20/96,Nuclear Power Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),No,3
3143,Corabelle,Streatfeild,Female,0,10/24/96,Chief Design Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),No,5
2369,Averyl,Gosz,Female,80,10/28/96,Financial Analyst,Financial Services,Mass Customer,N,1,Yes,1
2566,Nani,Brilleman,Female,48,10/29/96,Accountant II,Entertainment,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,6
2508,Virgil,Borkett,Male,98,11/4/96,Information Systems Manager,n/a,Mass Customer,N,â¡,No,3
2479,Helge,Voller,Female,81,11/6/96,Community Outreach Specialist,Retail,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,5
2249,Kiele,Caghan,Female,7,11/11/96,,Financial Services,Mass Customer,N,â«testâ«,No,5
475,Vernor,,Male,0,11/14/96,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,"__ï¾(,_,*)",No,1
3893,Hadria,Moles,Female,7,11/18/96,,n/a,High Net Worth,N,â«testâ«,Yes,4
1779,Krishnah,Firmage,Male,55,11/19/96,Information Systems Manager,Argiculture,Affluent Customer,N,"''''""",No,5
652,Edee,Stoker,Female,62,11/24/96,Staff Scientist,Financial Services,High Net Worth,N,,Yes,1
1651,Idalina,,Female,9,11/25/96,Web Designer I,Telecommunications,Mass Customer,N,ì¸ëë°í ë¥´,Yes,4
1609,Reginald,Hanwright,Male,64,11/26/96,Professor,Property,Mass Customer,N,,Yes,3
3099,Shelli,Benitti,Female,73,11/26/96,,Retail,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,3
381,Leesa,Castleman,Female,99,11/30/96,Sales Associate,n/a,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,1
1144,Damon,Phelip,Male,73,12/12/96,Environmental Specialist,Health,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,5
787,Norma,Batrim,Female,29,12/15/96,,Retail,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,2
427,Giusto,Torbett,Male,77,12/19/96,Assistant Media Planner,Entertainment,Mass Customer,N,-1,Yes,2
2163,Tim,Guilliatt,Male,41,12/25/96,VP Product Management,n/a,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,6
173,Ebba,Hanselmann,Female,99,1/2/97,General Manager,Health,Affluent Customer,N,é¨è½æ ¼,No,1
2086,Gayle,Cockerell,Male,68,1/3/97,Senior Cost Accountant,Financial Services,High Net Worth,N,â,No,1
2120,Clare,Attoe,Male,80,1/3/97,Web Designer III,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,1
2447,Richard,Poor,Male,55,1/6/97,Tax Accountant,n/a,Affluent Customer,N,"''''""",Yes,2
2738,Lurleen,Shoebridge,Female,77,1/6/97,Research Nurse,Health,Mass Customer,N,00ËÆ$-,No,5
2995,Garvin,Cunradi,Male,60,1/14/97,,Health,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,2
3537,Sholom,Pavlasek,Male,1,1/15/97,Graphic Designer,Financial Services,Mass Customer,N,-1.00E+02,No,4
2948,Yank,Scarlett,Male,23,1/17/97,Internal Auditor,Manufacturing,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,2
1410,Althea,Macvey,Female,10,1/22/97,Marketing Manager,Retail,High Net Worth,N,"''''""",Yes,6
1295,Irving,Murton,Male,66,1/25/97,Nurse,Argiculture,Mass Customer,N,â©testâ©,Yes,5
320,Aldous,Cubin,Male,19,2/9/97,Registered Nurse,Health,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,4
1029,Forbes,Londors,Male,71,2/15/97,VP Sales,n/a,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,4
2777,Dita,Darlison,Female,0,2/26/97,Safety Technician III,Health,Mass Customer,N,â©testâ©,Yes,1
3111,Maxwell,Blabber,Male,42,3/11/97,Associate Professor,Financial Services,Mass Customer,N,âªâªtestâª,Yes,4
3811,Etta,Leele,Female,60,3/19/97,,Financial Services,High Net Worth,N,!@#$%^&*(),No,4
3082,Emlyn,Maile,Male,68,3/28/97,,Manufacturing,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,2
1535,Emanuel,Baukham,Male,80,4/8/97,Cost Accountant,Financial Services,Affluent Customer,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,Yes,3
665,Chan,Kirckman,Male,82,4/19/97,Human Resources Assistant I,n/a,Mass Customer,N,1.00E+96,No,5
103,Ethyl,Runham,Female,49,4/21/97,Product Engineer,Financial Services,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,4
1349,Curran,Gush,Male,83,5/7/97,Electrical Engineer,Manufacturing,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,1
3186,Rora,Warre,Female,22,5/9/97,,n/a,Mass Customer,N,-1.00E+02,Yes,2
253,Amalee,Choak,Female,82,5/11/97,Food Chemist,Health,Mass Customer,N,!@#$%^&*(),Yes,1
796,Ira,Lamlin,Female,8,5/27/97,Financial Analyst,Financial Services,Mass Customer,N,-0.5,No,2
2388,Quincy,Weben,Male,84,5/28/97,Cost Accountant,Financial Services,Mass Customer,N,Jan-00,No,1
2074,Roslyn,Rawdall,Female,90,6/11/97,,Financial Services,Mass Customer,N,1.00E+02,No,4
965,Meggie,Whitchurch,Female,86,6/18/97,Structural Engineer,Retail,High Net Worth,N,,Yes,5
3868,Rica,Corrado,Female,60,6/19/97,Social Worker,Health,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,4
1408,Kendricks,Plastow,Male,14,6/22/97,Dental Hygienist,Health,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,4
416,Dory,Barnsdall,Female,14,6/23/97,Software Consultant,n/a,Mass Customer,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,Yes,1
2594,Sigismond,Stockow,Male,90,6/23/97,Internal Auditor,Manufacturing,Mass Customer,N,,No,2
2835,Deloria,,Female,30,7/1/97,Environmental Specialist,Manufacturing,Affluent Customer,N,1.00E+02,No,2
3556,Larina,Gheeorghie,Female,38,7/5/97,Senior Developer,Manufacturing,High Net Worth,N,"<>?:""{}|_+",No,3
2386,Adrianne,Lowerson,Female,93,7/6/97,Compensation Analyst,Financial Services,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,2
2167,Laina,Semorad,Female,31,7/11/97,Librarian,Entertainment,Mass Customer,N,,No,1
663,Massimo,Seymour,Male,27,7/17/97,VP Sales,Property,Affluent Customer,N,nil,Yes,3
130,Raddy,Delete,Male,32,7/18/97,Chemical Engineer,Manufacturing,Mass Customer,N,-1.00E+02,No,1
3157,Hurlee,Fasson,Male,46,7/19/97,,Retail,Mass Customer,N,$1.00 ,Yes,1
145,Filippo,Ferrara,Male,33,7/21/97,Account Executive,Financial Services,Mass Customer,N,NIL,No,4
2930,Goddard,Benthall,Male,46,7/25/97,Assistant Media Planner,Entertainment,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,3
677,El,Toupe,Male,59,7/28/97,Senior Cost Accountant,Financial Services,Mass Customer,N,â¢,No,5
278,Sydney,Georger,Male,22,7/30/97,Executive Secretary,n/a,Affluent Customer,N,($1.00),Yes,4
1025,Ario,Jeromson,Male,69,7/30/97,Quality Engineer,IT,Mass Customer,N,Ù¡Ù¢Ù£,Yes,5
134,Merna,McCulloch,Female,34,8/1/97,Legal Assistant,Telecommunications,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5
3198,Dur,Knappen,Male,66,8/2/97,Media Manager III,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,1
1491,Agneta,Swiggs,Female,96,8/3/97,Senior Sales Associate,Health,Mass Customer,N,0/0,Yes,4
183,Dannie,Hissie,Female,7,8/5/97,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3
1549,Vikki,Tett,Female,87,8/6/97,,Financial Services,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,Yes,4
2550,Dionysus,Elmhurst,Male,34,8/12/97,Pharmacist,Health,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,4
1335,Sibylla,Marlon,Female,57,8/14/97,,Entertainment,Mass Customer,N,ï»¿,Yes,3
1897,Cosette,Callar,Female,58,8/20/97,Product Engineer,n/a,Mass Customer,N,ã,Yes,1
3753,Ebony,Peagrim,Female,16,8/21/97,Office Assistant II,Manufacturing,Mass Customer,N,â¦testâ§,No,3
2781,Linnea,Jeacop,Female,4,9/1/97,VP Sales,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,5
1899,Lambert,Vardey,Male,29,9/2/97,,Retail,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,4
3609,Chicky,Butterfield,Male,69,9/2/97,Marketing Manager,Manufacturing,Mass Customer,N,0/0,No,4
3587,Ines,Galfour,Female,85,9/24/97,,n/a,Affluent Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,2
1207,Mabel,Marousek,Female,30,9/25/97,Engineer IV,Health,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,1
1251,Codie,Arnecke,Male,63,10/1/97,Desktop Support Technician,Property,Mass Customer,N,ï»¿,No,2
1753,Kerry,Ford,Female,6,10/12/97,VP Product Management,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,1
3481,Haley,Dessent,Male,37,10/12/97,Systems Administrator IV,Manufacturing,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,4
1527,Gerek,Chape,Male,23,10/15/97,Chemical Engineer,Manufacturing,Mass Customer,N,NULL,No,2
3413,Zulema,Cristofolo,Female,93,10/15/97,VP Accounting,Financial Services,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,3
1156,Breena,Risebrow,Female,22,10/16/97,Marketing Assistant,Argiculture,Mass Customer,N,ï»¿,Yes,1
1197,Isobel,Lampett,Female,44,10/16/97,Professor,Financial Services,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,Yes,5
3502,Wilfrid,Cleaves,Male,5,10/16/97,Senior Sales Associate,Retail,High Net Worth,N,0/0,Yes,3
2298,Brigham,Vyse,Male,64,10/28/97,Environmental Tech,Property,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,5
887,Patrizius,Hardinge,Male,55,11/17/97,,Manufacturing,High Net Worth,N,0,No,1
